FIPS,Province_State,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
06-05-2021,Tamil Nadu,06-06-2021 04:24,11.006091,78.400624,2216812,26571,1932778,257463,"Tamil Nadu, India",2847.862176,1.198613144
06-05-2022,Tamil Nadu,06-06-2022 04:20,11.006091,78.400624,3456083,38025,"Tamil Nadu, India",4439.911031,1.100233993,,
06-06-2021,Tamil Nadu,07-06-2021 04:22,11.006091,78.400624,2237233,27005,1965939,244289,"Tamil Nadu, India",2874.096332,1.207071414
06-06-2022,Tamil Nadu,07-06-2022 04:21,11.006091,78.400624,3456173,38025,"Tamil Nadu, India",4440.026651,1.100205343,,
06-07-2021,Tamil Nadu,08-06-2021 04:22,11.006091,78.400624,2256681,27356,1997299,232026,"Tamil Nadu, India",2899.08051,1.212222729
06-07-2022,Tamil Nadu,08-06-2022 04:20,11.006091,78.400624,3456317,38025,"Tamil Nadu, India",4440.211642,1.100159505,,
06-08-2021,Tamil Nadu,09-06-2021 04:23,11.006091,78.400624,2274704,27765,2028344,218595,"Tamil Nadu, India",2922.234038,1.220598372
06-08-2022,Tamil Nadu,09-06-2022 04:20,11.006091,78.400624,3456512,38025,"Tamil Nadu, India",4440.462152,1.100097439,,
06-09-2021,Tamil Nadu,10-06-2021 04:23,11.006091,78.400624,2292025,28170,2059597,204258,"Tamil Nadu, India",2944.485731,1.229044186
06-09-2022,Tamil Nadu,10-06-2022 04:20,11.006091,78.400624,3456697,38025,"Tamil Nadu, India",4440.699815,1.100038563,,
06-10-2020,Tamil Nadu,11-06-2020 03:33,11.006091,78.400624,34914,307,18325,16282,"Tamil Nadu, India",44.85281567,0.879303431
06-10-2021,Tamil Nadu,11-06-2021 04:23,11.006091,78.400624,2308838,28528,2091646,188664,"Tamil Nadu, India",2966.084815,1.235599899
06-10-2022,Tamil Nadu,11-06-2022 04:21,11.006091,78.400624,3456916,38025,"Tamil Nadu, India",4440.981157,1.099968874,,
06-11-2020,Tamil Nadu,12-06-2020 05:09,11.006091,78.400624,38716,349,20705,17662,"Tamil Nadu, India",49.73711438,0.901436099
06-11-2021,Tamil Nadu,12-06-2021 04:22,11.006091,78.400624,2324597,28906,2120889,174802,"Tamil Nadu, India",2986.32986,1.243484354
06-11-2022,Tamil Nadu,12-06-2022 04:20,11.006091,78.400624,3457133,38025,"Tamil Nadu, India",4441.25993,1.09989983,,
